Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Marítima;São Paulo;Ucrânia;Março;2026;5
Marítima;Santa Catarina;Ucrânia;Março;2026;1
Aérea;Rio de Janeiro;Uganda;Março;2026;3
Aérea;São Paulo;Uganda;Março;2026;17
Terrestre;Rio Grande do Sul;Uganda;Março;2026;1
Terrestre;Rio Grande do Sul;Uganda;Março;2026;3
Terrestre;Rio Grande do Sul;Uganda;Março;2026;1
Aérea;Roraima;Uruguai;Março;2026;1
Aérea;Ceará;Uruguai;Março;2026;497
Aérea;Rio Grande do Norte;Uruguai;Março;2026;475
Aérea;Pernambuco;Uruguai;Março;2026;1921
Aérea;Alagoas;Uruguai;Março;2026;346
Aérea;Bahia;Uruguai;Março;2026;371
Aérea;Bahia;Uruguai;Março;2026;2382
Aérea;Minas Gerais;Uruguai;Março;2026;91
Aérea;Rio de Janeiro;Uruguai;Março;2026;375
Aérea;Rio de Janeiro;Uruguai;Março;2026;11253
Aérea;São Paulo;Uruguai;Março;2026;102
Aérea;São Paulo;Uruguai;Março;2026;6907
Aérea;São Paulo;Uruguai;Março;2026;6
Aérea;Paraná;Uruguai;Março;2026;4
Aérea;Paraná;Uruguai;Março;2026;10
Aérea;Santa Catarina;Uruguai;Março;2026;990
Aérea;Rio Grande do Sul;Uruguai;Março;2026;70
Aérea;Mato Grosso do Sul;Uruguai;Março;2026;2
Aérea;Distrito Federal;Uruguai;Março;2026;28
Terrestre;Amazonas;Uruguai;Março;2026;1
Terrestre;Roraima;Uruguai;Março;2026;2
Terrestre;Paraná;Uruguai;Março;2026;3
Terrestre;Paraná;Uruguai;Março;2026;131
Terrestre;Paraná;Uruguai;Março;2026;2435
Terrestre;Paraná;Uruguai;Março;2026;2
Terrestre;Paraná;Uruguai;Março;2026;1
Terrestre;Santa Catarina;Uruguai;Março;2026;11
Terrestre;Santa Catarina;Uruguai;Março;2026;3
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;1628
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;2
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;23974
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;29027
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;1482
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;7919
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;2
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;35
Terrestre;Rio Grande do Sul;Uruguai;Março;2026;377
Terrestre;Mato Grosso do Sul;Uruguai;Março;2026;3
Terrestre;Mato Grosso do Sul;Uruguai;Março;2026;1
Marítima;Bahia;Uruguai;Março;2026;16
Marítima;Rio de Janeiro;Uruguai;Março;2026;520
Marítima;São Paulo;Uruguai;Março;2026;23
Marítima;Santa Catarina;Uruguai;Março;2026;96
Marítima;Santa Catarina;Uruguai;Março;2026;323
Marítima;Rio Grande do Sul;Uruguai;Março;2026;30
Fluvial;Rio Grande do Sul;Uruguai;Março;2026;17
Fluvial;Rio Grande do Sul;Uruguai;Março;2026;4
Aérea;Rio de Janeiro;Uzbequistão;Março;2026;3
Aérea;São Paulo;Uzbequistão;Março;2026;26
Terrestre;Paraná;Uzbequistão;Março;2026;3
Terrestre;Rio Grande do Sul;Uzbequistão;Março;2026;1
Aérea;Rio de Janeiro;Vanuatu;Março;2026;1
Aérea;São Paulo;Vaticano;Março;2026;1
Marítima;São Paulo;Vaticano;Março;2026;1
Aérea;Amazonas;Venezuela;Março;2026;39
Aérea;Roraima;Venezuela;Março;2026;98
Aérea;Pará;Venezuela;Março;2026;7
Aérea;Ceará;Venezuela;Março;2026;24
Aérea;Rio Grande do Norte;Venezuela;Março;2026;12
Aérea;Pernambuco;Venezuela;Março;2026;21
Aérea;Alagoas;Venezuela;Março;2026;8
Aérea;Bahia;Venezuela;Março;2026;4
Aérea;Bahia;Venezuela;Março;2026;28
Aérea;Minas Gerais;Venezuela;Março;2026;25
Aérea;Rio de Janeiro;Venezuela;Março;2026;1
Aérea;Rio de Janeiro;Venezuela;Março;2026;2623
Aérea;São Paulo;Venezuela;Março;2026;10
Aérea;São Paulo;Venezuela;Março;2026;2090
Aérea;Paraná;Venezuela;Março;2026;38
Aérea;Paraná;Venezuela;Março;2026;45
Aérea;Santa Catarina;Venezuela;Março;2026;1224
Aérea;Rio Grande do Sul;Venezuela;Março;2026;33
Aérea;Distrito Federal;Venezuela;Março;2026;137
Terrestre;Rondônia;Venezuela;Março;2026;3
Terrestre;Acre;Venezuela;Março;2026;22
Terrestre;Acre;Venezuela;Março;2026;6
Terrestre;Amazonas;Venezuela;Março;2026;19
Terrestre;Roraima;Venezuela;Março;2026;76
Terrestre;Roraima;Venezuela;Março;2026;7335
Terrestre;Amapá;Venezuela;Março;2026;1
Terrestre;Paraná;Venezuela;Março;2026;35
Terrestre;Paraná;Venezuela;Março;2026;152
Terrestre;Paraná;Venezuela;Março;2026;2
Terrestre;Santa Catarina;Venezuela;Março;2026;1
Terrestre;Santa Catarina;Venezuela;Março;2026;1
Terrestre;Rio Grande do Sul;Venezuela;Março;2026;10
Terrestre;Rio Grande do Sul;Venezuela;Março;2026;64
Terrestre;Rio Grande do Sul;Venezuela;Março;2026;47
Terrestre;Rio Grande do Sul;Venezuela;Março;2026;24
Terrestre;Rio Grande do Sul;Venezuela;Março;2026;3
Terrestre;Rio Grande do Sul;Venezuela;Março;2026;59
Terrestre;Mato Grosso do Sul;Venezuela;Março;2026;98
Marítima;Bahia;Venezuela;Março;2026;1
Marítima;Rio de Janeiro;Venezuela;Março;2026;21
Marítima;São Paulo;Venezuela;Março;2026;4
Marítima;São Paulo;Venezuela;Março;2026;1
Marítima;Santa Catarina;Venezuela;Março;2026;8
Marítima;Santa Catarina;Venezuela;Março;2026;14
Fluvial;Rio Grande do Sul;Venezuela;Março;2026;1
Fluvial;Rio Grande do Sul;Venezuela;Março;2026;1
Aérea;Rio de Janeiro;Vietnã;Março;2026;17
Aérea;São Paulo;Vietnã;Março;2026;31
Terrestre;Paraná;Vietnã;Março;2026;1
Marítima;Santa Catarina;Vietnã;Março;2026;1
Aérea;Rio de Janeiro;Zimbábue;Março;2026;2
Aérea;São Paulo;Zimbábue;Março;2026;40
Aérea;Rio Grande do Sul;Zimbábue;Março;2026;1
Aérea;Distrito Federal;Zimbábue;Março;2026;1
Marítima;Santa Catarina;Zimbábue;Março;2026;2
Aérea;São Paulo;Zâmbia;Março;2026;8
Aérea;Amazonas;África do Sul;Março;2026;2
Aérea;Pernambuco;África do Sul;Março;2026;1
Aérea;Minas Gerais;África do Sul;Março;2026;2
Aérea;Rio de Janeiro;África do Sul;Março;2026;180
Aérea;São Paulo;África do Sul;Março;2026;3
Aérea;São Paulo;África do Sul;Março;2026;1850
Aérea;Paraná;África do Sul;Março;2026;1
Aérea;Santa Catarina;África do Sul;Março;2026;3
Aérea;Rio Grande do Sul;África do Sul;Março;2026;3
Aérea;Distrito Federal;África do Sul;Março;2026;2
Terrestre;Roraima;África do Sul;Março;2026;6
Terrestre;Paraná;África do Sul;Março;2026;3
Terrestre;Paraná;África do Sul;Março;2026;69
Terrestre;Rio Grande do Sul;África do Sul;Março;2026;4
Marítima;Pernambuco;África do Sul;Março;2026;6
Marítima;Rio de Janeiro;África do Sul;Março;2026;4
Marítima;São Paulo;África do Sul;Março;2026;6
Marítima;São Paulo;África do Sul;Março;2026;2
Marítima;Santa Catarina;África do Sul;Março;2026;4
Marítima;Santa Catarina;África do Sul;Março;2026;1
Aérea;Amazonas;Áustria;Março;2026;2
Aérea;Pará;Áustria;Março;2026;6
Aérea;Ceará;Áustria;Março;2026;33
Aérea;Rio Grande do Norte;Áustria;Março;2026;12
Aérea;Pernambuco;Áustria;Março;2026;120
Aérea;Bahia;Áustria;Março;2026;14
Aérea;Minas Gerais;Áustria;Março;2026;9
Aérea;Rio de Janeiro;Áustria;Março;2026;612
Aérea;São Paulo;Áustria;Março;2026;14
Aérea;São Paulo;Áustria;Março;2026;1268
Aérea;Paraná;Áustria;Março;2026;4
Aérea;Paraná;Áustria;Março;2026;1
Aérea;Santa Catarina;Áustria;Março;2026;25
Aérea;Rio Grande do Sul;Áustria;Março;2026;5
Aérea;Distrito Federal;Áustria;Março;2026;8
Terrestre;Amazonas;Áustria;Março;2026;1
Terrestre;Roraima;Áustria;Março;2026;2
Terrestre;Amapá;Áustria;Março;2026;1
Terrestre;Paraná;Áustria;Março;2026;31
Terrestre;Paraná;Áustria;Março;2026;161
Terrestre;Rio Grande do Sul;Áustria;Março;2026;8
Terrestre;Rio Grande do Sul;Áustria;Março;2026;2
Terrestre;Mato Grosso do Sul;Áustria;Março;2026;1
Marítima;Pernambuco;Áustria;Março;2026;2
Marítima;Rio de Janeiro;Áustria;Março;2026;82
Marítima;São Paulo;Áustria;Março;2026;1
Marítima;São Paulo;Áustria;Março;2026;4
Marítima;Santa Catarina;Áustria;Março;2026;29
Marítima;Santa Catarina;Áustria;Março;2026;4
Aérea;Amazonas;Índia;Março;2026;34
Aérea;Pará;Índia;Março;2026;1
Aérea;Ceará;Índia;Março;2026;6
Aérea;Pernambuco;Índia;Março;2026;2
Aérea;Bahia;Índia;Março;2026;1
Aérea;Minas Gerais;Índia;Março;2026;5
Aérea;Rio de Janeiro;Índia;Março;2026;315
Aérea;São Paulo;Índia;Março;2026;2
Aérea;São Paulo;Índia;Março;2026;890
Aérea;Paraná;Índia;Março;2026;1
Aérea;Santa Catarina;Índia;Março;2026;3
Aérea;Rio Grande do Sul;Índia;Março;2026;2
Aérea;Distrito Federal;Índia;Março;2026;4
Terrestre;Paraná;Índia;Março;2026;3
Terrestre;Paraná;Índia;Março;2026;51
Marítima;Rio de Janeiro;Índia;Março;2026;1
Marítima;Santa Catarina;Índia;Março;2026;8
Marítima;Santa Catarina;Índia;Março;2026;55
Fluvial;Rio Grande do Sul;Índia;Março;2026;1
Aérea;São Paulo;Afeganistão;Abril;2026;8
Aérea;Pernambuco;Albânia;Abril;2026;3
Aérea;Rio de Janeiro;Albânia;Abril;2026;38
Aérea;São Paulo;Albânia;Abril;2026;26
Aérea;Santa Catarina;Albânia;Abril;2026;1
Aérea;Distrito Federal;Albânia;Abril;2026;1
Terrestre;Paraná;Albânia;Abril;2026;1
Marítima;Bahia;Albânia;Abril;2026;3
Aérea;Amazonas;Alemanha;Abril;2026;39
Aérea;Pará;Alemanha;Abril;2026;33
Aérea;Ceará;Alemanha;Abril;2026;157
Aérea;Rio Grande do Norte;Alemanha;Abril;2026;64
Aérea;Pernambuco;Alemanha;Abril;2026;186
Aérea;Alagoas;Alemanha;Abril;2026;5
Aérea;Bahia;Alemanha;Abril;2026;277
Aérea;Minas Gerais;Alemanha;Abril;2026;76
Aérea;Rio de Janeiro;Alemanha;Abril;2026;3712
Aérea;São Paulo;Alemanha;Abril;2026;38
Aérea;São Paulo;Alemanha;Abril;2026;7787
Aérea;São Paulo;Alemanha;Abril;2026;2
Aérea;Paraná;Alemanha;Abril;2026;8
Aérea;Paraná;Alemanha;Abril;2026;8
Aérea;Santa Catarina;Alemanha;Abril;2026;83
Aérea;Rio Grande do Sul;Alemanha;Abril;2026;62
Aérea;Distrito Federal;Alemanha;Abril;2026;112
Terrestre;Rondônia;Alemanha;Abril;2026;11
Terrestre;Acre;Alemanha;Abril;2026;3
Terrestre;Acre;Alemanha;Abril;2026;2
Terrestre;Amazonas;Alemanha;Abril;2026;185
Terrestre;Roraima;Alemanha;Abril;2026;9
Terrestre;Roraima;Alemanha;Abril;2026;2
Terrestre;Amapá;Alemanha;Abril;2026;5
Terrestre;Paraná;Alemanha;Abril;2026;269
Terrestre;Paraná;Alemanha;Abril;2026;1072
Terrestre;Santa Catarina;Alemanha;Abril;2026;4
Terrestre;Rio Grande do Sul;Alemanha;Abril;2026;2
Terrestre;Rio Grande do Sul;Alemanha;Abril;2026;31
Terrestre;Rio Grande do Sul;Alemanha;Abril;2026;2
Terrestre;Rio Grande do Sul;Alemanha;Abril;2026;2
Terrestre;Rio Grande do Sul;Alemanha;Abril;2026;28
Terrestre;Rio Grande do Sul;Alemanha;Abril;2026;2
Terrestre;Mato Grosso do Sul;Alemanha;Abril;2026;16
Terrestre;Mato Grosso do Sul;Alemanha;Abril;2026;4
Marítima;Paraíba;Alemanha;Abril;2026;2
Marítima;Pernambuco;Alemanha;Abril;2026;20
Marítima;Bahia;Alemanha;Abril;2026;1
Marítima;Rio de Janeiro;Alemanha;Abril;2026;137
Marítima;São Paulo;Alemanha;Abril;2026;4
Marítima;Santa Catarina;Alemanha;Abril;2026;4
Fluvial;Amapá;Alemanha;Abril;2026;1
Fluvial;Rio Grande do Sul;Alemanha;Abril;2026;5
Fluvial;Rio Grande do Sul;Alemanha;Abril;2026;2
Aérea;Bahia;Andorra;Abril;2026;1
Aérea;São Paulo;Andorra;Abril;2026;5
Aérea;Santa Catarina;Andorra;Abril;2026;1
Aérea;Distrito Federal;Andorra;Abril;2026;1
Aérea;Ceará;Angola;Abril;2026;1
Aérea;Pernambuco;Angola;Abril;2026;1
Aérea;Alagoas;Angola;Abril;2026;1
Aérea;Rio de Janeiro;Angola;Abril;2026;10
Aérea;São Paulo;Angola;Abril;2026;4
Aérea;São Paulo;Angola;Abril;2026;585
Aérea;São Paulo;Angola;Abril;2026;1
Aérea;Santa Catarina;Angola;Abril;2026;2
Aérea;Distrito Federal;Angola;Abril;2026;15
Terrestre;Amapá;Angola;Abril;2026;1
Aérea;Bahia;Antilhas Holandesas;Abril;2026;1
Aérea;São Paulo;Antilhas Holandesas;Abril;2026;1
Aérea;Santa Catarina;Antilhas Holandesas;Abril;2026;1
Terrestre;Roraima;Antilhas Holandesas;Abril;2026;4
Terrestre;Rio Grande do Sul;Antilhas Holandesas;Abril;2026;1
Aérea;Rio Grande do Norte;Antígua e Barbuda;Abril;2026;1
Aérea;Rio de Janeiro;Antígua e Barbuda;Abril;2026;38
Aérea;São Paulo;Antígua e Barbuda;Abril;2026;4
Marítima;Rio de Janeiro;Antígua e Barbuda;Abril;2026;1
Aérea;Amazonas;Argentina;Abril;2026;8
Aérea;Pará;Argentina;Abril;2026;5
Aérea;Ceará;Argentina;Abril;2026;324
Aérea;Rio Grande do Norte;Argentina;Abril;2026;3477
Aérea;Paraíba;Argentina;Abril;2026;28
Aérea;Pernambuco;Argentina;Abril;2026;5632
Aérea;Alagoas;Argentina;Abril;2026;1278
Aérea;Bahia;Argentina;Abril;2026;1089
Aérea;Bahia;Argentina;Abril;2026;3770
Aérea;Minas Gerais;Argentina;Abril;2026;125
Aérea;Rio de Janeiro;Argentina;Abril;2026;119
Aérea;Rio de Janeiro;Argentina;Abril;2026;55939
Aérea;São Paulo;Argentina;Abril;2026;42
Aérea;São Paulo;Argentina;Abril;2026;24624
Aérea;São Paulo;Argentina;Abril;2026;49
Aérea;São Paulo;Argentina;Abril;2026;8
Aérea;Paraná;Argentina;Abril;2026;26
Aérea;Paraná;Argentina;Abril;2026;294
Aérea;Santa Catarina;Argentina;Abril;2026;9210
Aérea;Santa Catarina;Argentina;Abril;2026;8
Aérea;Rio Grande do Sul;Argentina;Abril;2026;923
Aérea;Mato Grosso;Argentina;Abril;2026;2
Aérea;Distrito Federal;Argentina;Abril;2026;1556
Terrestre;Rondônia;Argentina;Abril;2026;2
Terrestre;Acre;Argentina;Abril;2026;18
Terrestre;Amazonas;Argentina;Abril;2026;3
Terrestre;Roraima;Argentina;Abril;2026;2
Terrestre;Roraima;Argentina;Abril;2026;14
Terrestre;Amapá;Argentina;Abril;2026;1
Terrestre;Paraná;Argentina;Abril;2026;266
Terrestre;Paraná;Argentina;Abril;2026;626
Terrestre;Paraná;Argentina;Abril;2026;13549
Terrestre;Paraná;Argentina;Abril;2026;13
Terrestre;Paraná;Argentina;Abril;2026;8
Terrestre;Paraná;Argentina;Abril;2026;112
Terrestre;Santa Catarina;Argentina;Abril;2026;3622
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;30
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;423
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;160
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;130
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;2844
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;48
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;4310
Terrestre;Rio Grande do Sul;Argentina;Abril;2026;17177
Terrestre;Mato Grosso do Sul;Argentina;Abril;2026;30
Terrestre;Mato Grosso do Sul;Argentina;Abril;2026;85
Terrestre;Mato Grosso;Argentina;Abril;2026;2
Marítima;Ceará;Argentina;Abril;2026;3
Marítima;Pernambuco;Argentina;Abril;2026;13
Marítima;Pernambuco;Argentina;Abril;2026;1
Marítima;Bahia;Argentina;Abril;2026;3
Marítima;Rio de Janeiro;Argentina;Abril;2026;399
Marítima;São Paulo;Argentina;Abril;2026;2
Marítima;Santa Catarina;Argentina;Abril;2026;5
Marítima;Rio Grande do Sul;Argentina;Abril;2026;9
Fluvial;Amapá;Argentina;Abril;2026;2
Fluvial;Rio Grande do Sul;Argentina;Abril;2026;3408
Fluvial;Rio Grande do Sul;Argentina;Abril;2026;3570
Aérea;Rio de Janeiro;Argélia;Abril;2026;24
Aérea;São Paulo;Argélia;Abril;2026;32
Terrestre;Rio Grande do Sul;Argélia;Abril;2026;1
Terrestre;Rio Grande do Sul;Argélia;Abril;2026;1
Aérea;Pará;Armênia;Abril;2026;1
Aérea;Rio de Janeiro;Armênia;Abril;2026;12
Aérea;São Paulo;Armênia;Abril;2026;111
Aérea;Distrito Federal;Armênia;Abril;2026;1
Terrestre;Paraná;Armênia;Abril;2026;6
Terrestre;Paraná;Armênia;Abril;2026;12
Terrestre;Rio Grande do Sul;Armênia;Abril;2026;1
Aérea;Rio de Janeiro;Arábia Saudita;Abril;2026;8
Aérea;São Paulo;Arábia Saudita;Abril;2026;144
Aérea;Santa Catarina;Arábia Saudita;Abril;2026;3
Aérea;Distrito Federal;Arábia Saudita;Abril;2026;2
Terrestre;Paraná;Arábia Saudita;Abril;2026;1
Aérea;Amazonas;Austrália;Abril;2026;3
Aérea;Pará;Austrália;Abril;2026;4
Aérea;Ceará;Austrália;Abril;2026;1
Aérea;Pernambuco;Austrália;Abril;2026;1
Aérea;Bahia;Austrália;Abril;2026;2
Aérea;Minas Gerais;Austrália;Abril;2026;23
Aérea;Rio de Janeiro;Austrália;Abril;2026;800
Aérea;São Paulo;Austrália;Abril;2026;1
Aérea;São Paulo;Austrália;Abril;2026;1672
Aérea;São Paulo;Austrália;Abril;2026;2
Aérea;Paraná;Austrália;Abril;2026;4
Aérea;Paraná;Austrália;Abril;2026;15
Aérea;Santa Catarina;Austrália;Abril;2026;28
Aérea;Rio Grande do Sul;Austrália;Abril;2026;36
Aérea;Distrito Federal;Austrália;Abril;2026;67
Terrestre;Rondônia;Austrália;Abril;2026;1
Terrestre;Amazonas;Austrália;Abril;2026;3
Terrestre;Roraima;Austrália;Abril;2026;13
Terrestre;Paraná;Austrália;Abril;2026;27
Terrestre;Paraná;Austrália;Abril;2026;757
Terrestre;Rio Grande do Sul;Austrália;Abril;2026;5
Terrestre;Rio Grande do Sul;Austrália;Abril;2026;2
Terrestre;Mato Grosso do Sul;Austrália;Abril;2026;1
Marítima;Ceará;Austrália;Abril;2026;2
Marítima;Ceará;Austrália;Abril;2026;1
Marítima;Pernambuco;Austrália;Abril;2026;4
Marítima;Bahia;Austrália;Abril;2026;2
Marítima;Rio de Janeiro;Austrália;Abril;2026;41
Marítima;São Paulo;Austrália;Abril;2026;6
Marítima;Santa Catarina;Austrália;Abril;2026;18
Aérea;Rio de Janeiro;Azerbaijão;Abril;2026;8
Aérea;São Paulo;Azerbaijão;Abril;2026;54
Aérea;Minas Gerais;Bahamas;Abril;2026;2
Aérea;Rio de Janeiro;Bahamas;Abril;2026;9
Aérea;São Paulo;Bahamas;Abril;2026;2
Aérea;São Paulo;Bahamas;Abril;2026;16
Terrestre;Mato Grosso;Bahamas;Abril;2026;1
Aérea;Amazonas;Bangladesh;Abril;2026;2
Aérea;Bahia;Bangladesh;Abril;2026;1
Aérea;Minas Gerais;Bangladesh;Abril;2026;1
Aérea;Rio de Janeiro;Bangladesh;Abril;2026;28
Aérea;São Paulo;Bangladesh;Abril;2026;53
Aérea;Rio de Janeiro;Barbados;Abril;2026;14
Aérea;São Paulo;Barbados;Abril;2026;11
Aérea;Distrito Federal;Barbados;Abril;2026;3
Terrestre;Roraima;Barbados;Abril;2026;6
Terrestre;Rio Grande do Sul;Barbados;Abril;2026;1
Aérea;São Paulo;Barein;Abril;2026;2
Aérea;Rio de Janeiro;Belize;Abril;2026;7
Aérea;São Paulo;Belize;Abril;2026;14
Aérea;Distrito Federal;Belize;Abril;2026;1
Terrestre;Paraná;Belize;Abril;2026;1
Aérea;Bahia;Benin;Abril;2026;1
Aérea;Rio de Janeiro;Benin;Abril;2026;2
Aérea;São Paulo;Benin;Abril;2026;12
Aérea;Bahia;Bielorússia;Abril;2026;2
Aérea;Minas Gerais;Bielorússia;Abril;2026;1
Aérea;Rio de Janeiro;Bielorússia;Abril;2026;35
Aérea;São Paulo;Bielorússia;Abril;2026;1
Aérea;São Paulo;Bielorússia;Abril;2026;90
Aérea;Santa Catarina;Bielorússia;Abril;2026;3
Terrestre;Paraná;Bielorússia;Abril;2026;2
Terrestre;Paraná;Bielorússia;Abril;2026;13
Terrestre;Rio Grande do Sul;Bielorússia;Abril;2026;1
Aérea;Pará;Bolívia;Abril;2026;3
Aérea;Ceará;Bolívia;Abril;2026;2
Aérea;Rio Grande do Norte;Bolívia;Abril;2026;2
Aérea;Pernambuco;Bolívia;Abril;2026;6
Aérea;Alagoas;Bolívia;Abril;2026;4
Aérea;Bahia;Bolívia;Abril;2026;2
Aérea;Minas Gerais;Bolívia;Abril;2026;2
Aérea;Rio de Janeiro;Bolívia;Abril;2026;685
Aérea;São Paulo;Bolívia;Abril;2026;4225
Aérea;São Paulo;Bolívia;Abril;2026;49
Aérea;São Paulo;Bolívia;Abril;2026;7
Aérea;Paraná;Bolívia;Abril;2026;2
Aérea;Paraná;Bolívia;Abril;2026;4
Aérea;Santa Catarina;Bolívia;Abril;2026;32
Aérea;Rio Grande do Sul;Bolívia;Abril;2026;7
Aérea;Mato Grosso do Sul;Bolívia;Abril;2026;6
Aérea;Mato Grosso;Bolívia;Abril;2026;5
Aérea;Distrito Federal;Bolívia;Abril;2026;4
Terrestre;Rondônia;Bolívia;Abril;2026;355
Terrestre;Rondônia;Bolívia;Abril;2026;6
Terrestre;Acre;Bolívia;Abril;2026;19
Terrestre;Acre;Bolívia;Abril;2026;1
Terrestre;Acre;Bolívia;Abril;2026;321
Terrestre;Roraima;Bolívia;Abril;2026;4
Terrestre;Amapá;Bolívia;Abril;2026;1
Terrestre;Paraná;Bolívia;Abril;2026;69
Terrestre;Paraná;Bolívia;Abril;2026;67
Terrestre;Paraná;Bolívia;Abril;2026;2
Terrestre;Santa Catarina;Bolívia;Abril;2026;2
Terrestre;Rio Grande do Sul;Bolívia;Abril;2026;1
Terrestre;Rio Grande do Sul;Bolívia;Abril;2026;3
Terrestre;Rio Grande do Sul;Bolívia;Abril;2026;4
Terrestre;Rio Grande do Sul;Bolívia;Abril;2026;4
Terrestre;Rio Grande do Sul;Bolívia;Abril;2026;37
Terrestre;Mato Grosso do Sul;Bolívia;Abril;2026;3130
Terrestre;Mato Grosso do Sul;Bolívia;Abril;2026;6
Terrestre;Mato Grosso;Bolívia;Abril;2026;64
Fluvial;Amapá;Bolívia;Abril;2026;3
Fluvial;Rio Grande do Sul;Bolívia;Abril;2026;1
Aérea;São Paulo;Botsuana;Abril;2026;14
Aérea;São Paulo;Brunei;Abril;2026;3
Terrestre;Roraima;Brunei;Abril;2026;1
Terrestre;Rio Grande do Sul;Brunei;Abril;2026;1
Aérea;Pará;Bulgária;Abril;2026;1
Aérea;Ceará;Bulgária;Abril;2026;2
Aérea;Pernambuco;Bulgária;Abril;2026;2
Aérea;Bahia;Bulgária;Abril;2026;6
Aérea;Minas Gerais;Bulgária;Abril;2026;1
Aérea;Rio de Janeiro;Bulgária;Abril;2026;131
Aérea;São Paulo;Bulgária;Abril;2026;1
Aérea;São Paulo;Bulgária;Abril;2026;328
Aérea;Santa Catarina;Bulgária;Abril;2026;2
Aérea;Rio Grande do Sul;Bulgária;Abril;2026;1
Aérea;Distrito Federal;Bulgária;Abril;2026;2
Terrestre;Paraná;Bulgária;Abril;2026;2
Terrestre;Paraná;Bulgária;Abril;2026;141
Marítima;Bahia;Bulgária;Abril;2026;1
Aérea;Rio de Janeiro;Burkina Faso;Abril;2026;1
Aérea;São Paulo;Burkina Faso;Abril;2026;6
Terrestre;Rio Grande do Sul;Burkina Faso;Abril;2026;1
Aérea;Rio de Janeiro;Burundi;Abril;2026;1
Aérea;São Paulo;Burundi;Abril;2026;4
Aérea;Amazonas;Bélgica;Abril;2026;5
Aérea;Pará;Bélgica;Abril;2026;9
Aérea;Ceará;Bélgica;Abril;2026;59
Aérea;Rio Grande do Norte;Bélgica;Abril;2026;16
Aérea;Pernambuco;Bélgica;Abril;2026;28
Aérea;Alagoas;Bélgica;Abril;2026;1
Aérea;Bahia;Bélgica;Abril;2026;98
Aérea;Minas Gerais;Bélgica;Abril;2026;22
Aérea;Rio de Janeiro;Bélgica;Abril;2026;792
Aérea;São Paulo;Bélgica;Abril;2026;12
Aérea;São Paulo;Bélgica;Abril;2026;1083
Aérea;Paraná;Bélgica;Abril;2026;2
Aérea;Paraná;Bélgica;Abril;2026;1
Aérea;Santa Catarina;Bélgica;Abril;2026;31
Aérea;Rio Grande do Sul;Bélgica;Abril;2026;5
Aérea;Distrito Federal;Bélgica;Abril;2026;47
Terrestre;Acre;Bélgica;Abril;2026;4
Terrestre;Amazonas;Bélgica;Abril;2026;1
Terrestre;Roraima;Bélgica;Abril;2026;3
Terrestre;Amapá;Bélgica;Abril;2026;13
Terrestre;Paraná;Bélgica;Abril;2026;5
Terrestre;Paraná;Bélgica;Abril;2026;205
Terrestre;Paraná;Bélgica;Abril;2026;2
Terrestre;Mato Grosso do Sul;Bélgica;Abril;2026;3
Marítima;Pernambuco;Bélgica;Abril;2026;1
Marítima;Rio de Janeiro;Bélgica;Abril;2026;2
Marítima;Santa Catarina;Bélgica;Abril;2026;6
Fluvial;Amapá;Bélgica;Abril;2026;4
Aérea;Alagoas;Bósnia-Herzegovina;Abril;2026;1
Aérea;Rio de Janeiro;Bósnia-Herzegovina;Abril;2026;16
Aérea;São Paulo;Bósnia-Herzegovina;Abril;2026;26
Aérea;Distrito Federal;Bósnia-Herzegovina;Abril;2026;1
Terrestre;Paraná;Bósnia-Herzegovina;Abril;2026;1
Terrestre;Paraná;Bósnia-Herzegovina;Abril;2026;1
Aérea;Ceará;Cabo Verde;Abril;2026;8
Aérea;Pernambuco;Cabo Verde;Abril;2026;2
Aérea;Alagoas;Cabo Verde;Abril;2026;2
Aérea;Bahia;Cabo Verde;Abril;2026;18
Aérea;Rio de Janeiro;Cabo Verde;Abril;2026;12
Aérea;São Paulo;Cabo Verde;Abril;2026;2
Aérea;São Paulo;Cabo Verde;Abril;2026;23
Aérea;Distrito Federal;Cabo Verde;Abril;2026;2
Marítima;São Paulo;Cabo Verde;Abril;2026;1
Aérea;Pernambuco;Camarões;Abril;2026;1
Aérea;Rio de Janeiro;Camarões;Abril;2026;11
Aérea;São Paulo;Camarões;Abril;2026;27
Aérea;Rio de Janeiro;Camboja;Abril;2026;1
Aérea;São Paulo;Camboja;Abril;2026;3
Aérea;Amazonas;Canadá;Abril;2026;42
Aérea;Pará;Canadá;Abril;2026;2
Aérea;Ceará;Canadá;Abril;2026;3
